date,price,BTC_VOLUME,ETH_PRICE,ETH_VOLUME,USDT_VOLUME,SPY_PRICE,SPY_VOLUME,QQQ_PRICE,QQQ_VOLUME,GLD_PRICE,GLD_VOLUME,USO_PRICE,USO_VOLUME,JNK_PRICE,JNK_VOLUME,SHY_PRICE,SHY_VOLUME,IEF_PRICE,IEF_VOLUME,TLT_PRICE,TLT_VOLUME,DXY_INDEX,VIX_INDEX,PUT_INDEX,BCOM_INDEX,STOXX_INDEX,SSEC_INDEX
7/10/2019,11775.27,35885342263,307.7796838,12539512335,46685030020,298.61,58595558,192.56,28374513,133.83,13920593,100.24,4188492,108.6,6118190,84.55,1704788,109.47,4343742,131.83,9470193,97.104,13.03,1904.26,80.5401,3203.78,2915.3022
7/11/2019,11138.4,42163626088,290.0099672,14363666682,53418693199,299.31,50889481,192.42,23736122,132.7,7535133,100.4,2230186,108.39,4667080,84.51,1227299,108.93,4769826,130.07,14126804,97.05,12.93,1905.26,80.5555,3191.3,2917.7609
7/12/2019,11900.25,37061858273,268.635213,11259727245,49464495672,300.65,40354410,193.53,20211883,133.53,6309451,100.16,1864222,108.48,3592890,84.52,871640,109.05,4141939,130.22,6992095,96.81,12.39,1906.37,81.0222,3181.43,2930.5462
7/15/2019,10847,29857566851,227.1220727,10112411752,42169435430,300.75,33910261,194.15,15606074,133.53,4026583,98.4,2717271,108.63,3129674,84.54,1385775,109.28,1753174,130.97,6055917,96.933,12.68,1907.13,80.5539,3184.55,2942.1853
7/16/2019,9598.75,37553147017,230.1801941,12728221880,49555137658,299.71,40567964,193.15,20190891,132.4,7965981,96.56,4500138,108.38,4909162,84.51,1350075,109.04,2766110,130.58,6172721,97.395,12.86,1907.33,79.6459,3196.02,2937.6168
7/17/2019,9691.5,34409824869,199.9405219,11546792447,45463964134,297.74,44102443,192.2,16765069,134.58,11288279,94,3774623,108.34,5479375,84.59,1457492,109.55,2624401,131.99,9662156,97.223,13.97,1907.24,79.5778,3188.87,2931.6926
7/18/2019,10576.1,33328381505,210.8385371,11495306974,47115862667,298.83,51701687,192.42,29066336,136.48,18466488,92.48,4825066,108.32,6579144,84.69,1438856,109.82,2386673,132,5725713,96.794,13.53,1908.06,78.9159,3187.01,2901.1766
7/19/2019,10522.66,34034952895,226.3035343,12224826621,46433038049,297.17,71081238,191.01,29387945,134.47,18079195,93.36,3138532,108.11,5630014,84.6,863979,109.62,1728139,131.69,5804843,97.151,14.45,1902.32,79.3793,3186.63,2924.2006
7/22/2019,10297.9,22814710058,226.1534077,8668234009,37899963945,297.9,43687404,192.53,18953596,134.45,7570898,93.44,3000223,108.47,4838217,84.61,823315,109.67,1629798,131.94,5204504,97.257,13.53,1907.44,79.171,3191.25,2886.974
7/23/2019,10143.75,21903683695,217.6525617,9159417329,38466721204,300.03,44657973,193.79,23786726,133.69,9981379,94.48,2235121,108.67,5709911,84.59,1026891,109.49,2329832,131.22,8108940,97.705,12.61,1914.45,79.4026,3224.47,2899.9446
7/24/2019,9675.75,22986552398,213.5021516,8343544803,39602275781,301.44,47213232,195.15,20422872,134.37,6715167,92.72,4365504,108.74,5781630,84.61,1364767,109.65,2268628,131.79,6389664,97.729,12.07,1918.38,79.3244,3214.92,2923.2775
7/25/2019,9880.7,33861034799,217.1977777,8036309077,39856130800,300,55394092,193.3,23434744,133.42,11708240,92.8,2486519,108.66,4941835,84.56,1093756,109.46,3172045,131.16,8893057,97.818,12.74,1914.73,78.9962,3194.9,2937.3601
7/26/2019,9831.1,21622492404,219.487791,8431628740,36490377718,302.01,45084077,195.29,20431243,133.64,6249928,93.2,2157043,108.9,3970985,84.57,1002976,109.44,3004070,131.47,6188692,98.01,12.16,1920.51,78.7409,3212.9,2944.541
7/29/2019,9495.12,18649152593,211.2297537,6820635280,32742147535,301.46,38126462,194.62,20451652,134.53,9162417,94.56,2837454,108.76,3816349,84.57,930572,109.54,2505561,131.51,6231836,98.044,12.83,1920.5,79.0108,3217.89,2941.007
7/30/2019,9538.43,18424113910,210.8235165,7155796188,32682862705,300.72,45849045,193.78,18705006,134.98,9458733,96.64,2717495,108.78,4544267,84.58,933455,109.59,2514764,131.83,5678475,98.05,13.94,1917.36,79.0834,3178.81,2952.3383
7/31/2019,10028.68,20138691741,209.6462607,6861118023,34557045506,297.43,104245162,191.1,41627473,133.21,18797199,96.32,3487515,108.59,10981608,84.57,2313402,109.87,6669714,132.89,15798745,98.516,16.12,1906.7,78.9631,3181.29,2932.5058
8/1/2019,10411,22957330876,218.6130855,7854507843,36578677807,294.84,142646576,190.15,63251648,136.41,27719822,90.48,7204322,108.1,15406822,84.66,3098981,110.92,16938729,135.26,26665016,98.369,17.87,1894.87,77.0081,3191.82,2908.766
8/2/2019,10403.6,23668036460,216.6304207,7106350021,37458770008,292.62,116749695,187.35,55214006,135.89,13753222,91.84,4697245,107.89,9088968,84.68,2626460,111.15,8503301,136.51,15143050,98.074,17.61,1886.47,77.2259,3112.8,2867.8376
8/5/2019,11718.72,23160251365,221.9881529,7801234063,36931880110,283.82,178745449,180.73,75039971,137.79,17519817,90.96,5893975,106.71,19278986,84.85,3154513,112.11,7626211,138.87,18542993,97.522,24.59,1834.75,76.7648,3044.06,2821.4957
8/6/2019,11663,30944497414,232.8236835,10565615080,43439236301,287.8,120711682,183.26,41897249,138.91,9471209,89.12,3784238,107.37,15649991,84.89,3277777,112.29,6462448,139.98,12747356,97.63,20.17,1858.84,76.4699,3022.3,2777.5559
8/7/2019,11887,31588470768,227.0207111,9971872219,42932405475,287.97,140572265,184.25,49990586,141.02,26671092,86.72,6763022,107.39,14264247,84.9,2352447,112.29,9665348,140.03,32582045,97.544,19.49,1860.61,75.9747,3028.93,2768.6795
8/8/2019,11658,30083670252,226.4011932,9705696057,41863491596,293.62,87713904,188.26,38418084,141.73,13108554,87.68,2943328,107.71,11012692,84.87,1499003,112.3,5178767,140.33,14745985,97.618,16.91,1894.39,77.0403,3083.3,2794.5523
8/9/2019,11857.94,26678574728,221.9958862,8972857707,38769850393,291.62,93729958,186.49,33608926,141.26,9485912,90.24,3621719,107.6,6687876,84.82,1833595,112.13,2868961,140.05,10625972,97.491,17.97,1883.28,77.4239,3060.56,2774.7532
8/12/2019,11419.25,23042219585,216.4855806,8817555226,37216394174,288.07,65527632,184.35,24642870,142.63,15263998,90.88,3017347,107.32,6897470,84.91,2403478,112.84,4739934,142.97,14094307,97.38,21.09,1861.5,76.825,3057.63,2814.9944
8/13/2019,10865.55,19933740546,211.1131413,6858803451,35077147745,292.55,94792972,188.39,40473043,141.78,29930394,94.96,5984431,107.69,8007384,84.81,1839466,112.44,6005831,142.48,16099485,97.812,17.52,1889.11,77.589,3080.32,2797.2596
8/14/2019,10154.32,22886684528,209.2657371,7468627796,37411768930,283.9,135622053,182.76,51000548,142.75,20672858,91.52,5230789,106.76,10585014,84.915,3312842,113.19,8124271,145.69,15068949,97.987,22.1,1834.36,76.8568,3035.37,2808.9146
8/15/2019,10365.8,26620934498,185.6553006,9066370572,41156292600,284.65,101929845,182.55,36848178,143.7,13501099,90.8,3768831,107.14,9507782,85.1,4823023,113.91,5240208,147.31,23732522,98.144,21.18,1837.49,76.7023,3029.93,2815.7976
8/16/2019,10392.26,31003755662,188.1527812,9569868633,46008115420,288.85,85825286,185.48,34785006,142.78,12184492,91.2,2934803,107.48,4894164,85.09,1886567,113.61,4976230,146.13,17649776,98.142,18.47,1855.51,76.7728,3063.34,2823.8238
8/19/2019,10670.45,19708814223,194.3573676,7608103574,34526771343,292.33,53640153,188.43,22568634,141.11,10558366,93.28,3050403,107.84,4787131,85,1485600,113.07,3693085,144.04,13615286,98.347,16.88,1869,76.6591,3094.12,2883.096
8/20/2019,10734,22097997942,202.9597508,7984979710,36693612403,290.09,51652752,186.97,19939552,142.21,7479375,93.04,3081747,107.89,4262307,85.06,2015666,113.57,3161828,145.53,7451608,98.19,17.5,1863.22,76.6926,3077.28,2880.0012
8/21/2019,10165,19460170323,196.2727473,7427661566,35168462671,292.45,49723430,188.63,20745478,141.76,8118733,92.88,3012188,108.36,7248822,84.98,2082451,113.27,4921730,144.56,9372115,98.295,15.8,1871.49,76.798,3109.99,2880.3307
8/22/2019,10180,22757336326,187.0161891,7533577003,39649388477,292.36,51739292,188.02,24270520,141.4,6847647,92.24,2724056,108.57,8238618,84.94,956165,113.02,5860399,143.6,13880305,98.17,16.68,1870.67,76.4193,3096.32,2883.4358
8/23/2019,10359.05,20144228964,191.521196,8373678957,35678010932,284.85,149318151,182.07,55442893,144.17,20290539,89.52,4257204,108.02,9871716,85.08,2448864,113.78,8222680,145.96,16194116,97.64,19.87,1843.94,76.0653,3069.05,2897.4253
8/26/2019,10261.42,17899166778,186.322369,6925363690,31490746567,288,72620598,184.82,27689838,144.19,12200810,89.44,3261005,108.57,5369495,85.04,1768689,113.67,7581565,145.37,12174799,98.081,19.32,1857.96,76.3498,3070.88,2863.5673
8/27/2019,10141.45,23392461463,188.3772575,7808973222,37977318155,286.87,68262998,184.43,28080093,145.57,12857588,91.36,3071538,108.55,6549036,85.07,2179560,114.16,3267443,147.61,11332754,97.999,20.31,1854.41,76.5842,3086.34,2902.1932
8/28/2019,9678.1,20937236587,186.9706849,6715792818,34179318064,288.89,59852324,185.09,21848789,145.16,11454605,93.12,3798727,108.82,3731087,85.09,1944372,114.2,2505433,147.8,10097776,98.21,19.35,1862.65,77.1685,3086.5,2893.7564
8/29/2019,9524.01,22948105442,173.0270357,6630138919,1.99E+11,292.58,57998913,187.92,25427207,144.12,14764572,94.24,2845681,108.93,2469470,85.05,3270587,113.98,4232371,147.24,8884955,98.507,17.88,1873.68,77.4875,3120.73,2890.9192
8/30/2019,9621,20461661030,168.799165,7553876741,33687050165,292.45,62961780,187.47,26332749,143.75,9642584,91.68,3818588,108.81,4576727,85.08,2542982,114.01,3651077,147.28,13550909,98.916,18.98,1873.58,77.0044,3136.23,2886.2365
9/3/2019,10720,20258697359,177.716479,6929999813,35144330209,290.74,69231875,185.65,28026617,145.75,15621873,89.76,3508324,108,4863867,85,4574286,114.07,11753968,147.21,15662954,99,19.66,1871.77,77.0083,3142.83,2930.1538
9/4/2019,10622.5,23588848898,178.8264778,6839270834,36781309152,294.04,47003957,188.33,21676335,146.66,11292000,93.68,3644307,108.25,3710322,85.07,1455937,114.25,3447044,147.43,7962232,98.451,17.33,1881.82,78.4199,3166.47,2957.4116
9/5/2019,10517.75,21198071665,174.7762755,6753228074,33739513615,297.82,83356779,191.78,34060994,143.14,20297877,93.6,3411113,108.64,7313694,84.88,2145249,113.33,4597847,144.76,19386357,98.414,16.27,1889.79,78.0326,3179.52,2985.8648
9/6/2019,10340.74,18952591605,174.1938101,6972203244,27898111315,298.05,49584290,191.59,19487821,141.92,14175216,94.16,2792520,108.83,15031851,84.89,2485471,113.4,3111001,145.79,9466371,98.394,15,1891.27,77.8857,3190.41,2999.6013
9/9/2019,10243,16804085431,181.4839321,7427353151,20662935514,298.2,51260290,191.19,24407580,141.39,11323819,96.64,2925376,108.95,7462325,84.8,2423874,112.7,4818705,143.2,15862660,98.281,15.27,1893.07,78.451,3177.01,3024.7388
9/10/2019,10052.5,21012460994,181.0146562,8230569259,24449656420,298.13,57947101,190.64,23744687,140.18,12629208,95.84,3195702,108.9,3811825,84.66,2262303,111.88,4797360,140.69,13851422,98.326,15.2,1893.86,78.7577,3180.66,3021.2024
9/11/2019,10125,17425806761,180.1493915,6808322893,19868520825,300.25,68821066,192.43,25063617,141.03,7453049,93.44,4790672,108.9,3245172,84.66,3004985,111.77,4736967,140.44,10941748,98.645,14.61,1895.35,78.205,3203.87,3008.8118
9/12/2019,10349,19989784061,178.0829498,7572468714,23760976959,301.29,72908745,193.23,28689878,141.32,12673707,91.76,4467405,108.94,5860230,84.64,3319684,111.52,8612525,139.52,19163308,98.309,14.22,1895.84,78.5686,3209.1,3031.2351
9/13/2019,10279,17986804177,181.0108361,6514468641,19113516111,301.09,62104838,192.54,27669795,140.15,13451701,91.52,1759294,108.76,16885525,84.5,1951373,110.5,24188076,136.54,18922161,98.257,13.74,1896.3,78.6973,3208.99,#N/A
9/16/2019,10209.75,13781855194,189.2550463,6872781111,17756715649,300.16,58191175,191.68,20318987,141.32,8094567,102.64,10127497,109.11,4934139,84.57,3034060,110.98,5388257,138.28,10971572,98.61,14.67,1896.76,81.3979,3190.04,3030.7544
9/17/2019,10251.75,17580630288,197.6069164,8404868033,21023597739,300.92,42904427,192.6,21113675,141.6,7046430,98.32,12375255,109.19,6314054,84.61,1397702,111.27,8255568,139.03,9287893,98.261,14.44,1897.18,79.8979,3195.66,2978.1178
9/18/2019,10213,17279102873,209.211163,10534577182,22455074367,301.1,74192091,192.52,31173056,140.71,15071647,96.8,4342794,109.15,4828896,84.56,3278011,111.31,5209854,139.62,11106841,98.561,13.95,1897.43,79.5077,3197.11,2985.6586
9/19/2019,10285,18848349198,210.2490737,10026926702,23090871334,301.08,78099215,192.84,26214873,141.28,8062589,97.52,3822516,109.02,3186837,84.57,2399308,111.36,7148212,140.04,13434396,98.272,14.05,1897.74,79.3975,3220.91,2999.2789
9/20/2019,10131.68,23532550738,221.742926,11660216014,29087301589,298.28,97455979,190.8,30131528,142.95,12276521,97.6,3016472,109.15,4952331,84.66,2383323,112,9915042,141.89,13377236,98.513,15.32,1889.59,79.1971,3238.02,3006.4467
9/23/2019,9785.1,16268084727,211.6175384,8770978543,20183904895,298.21,47541321,190.5,22917563,143.75,9036267,97.68,2698017,109.11,2213634,84.71,1537135,112.16,13163943,141.86,15402596,98.599,14.91,1892.45,79.8663,3221.61,2977.0767
9/24/2019,8575.5,17797331462,201.0033775,8336808956,21295525547,295.87,97367568,187.97,41096614,144.51,10620690,95.2,3699161,108.99,6041414,84.8,3693090,112.72,10525344,143.57,12947855,98.337,17.05,1881.71,79.3596,3220.68,2985.3406
9/25/2019,8500.98,27762368999,168.6735796,11738404291,32311653809,297.62,73434081,190.08,36499191,141.83,11997855,94.4,2705955,108.92,5129030,84.69,2729990,111.98,8430899,141.47,14520656,99.037,15.96,1890.5,78.9079,3208.06,2955.4325
9/26/2019,8088.33,25000732108,170.2888677,10971536373,29175515370,297,58722357,189.38,27030029,141.79,8803139,94.4,2632500,108.83,4195205,84.73,871488,112.22,4234168,142.38,10775214,99.132,16.07,1888.17,78.6349,3229.65,2929.0875
9/27/2019,8055.49,22627889544,166.2168032,8887474209,25741383574,295.4,84781110,187.03,40804222,141.06,9665953,93.28,3222683,108.68,4521050,84.78,1691671,112.38,4546123,142.73,10387398,99.109,17.22,1880.95,78.34,3241.86,2932.167
9/30/2019,8260,16673592220,169.6894748,6622811336,19048301857,296.77,52562761,188.81,26559841,138.87,15530068,90.72,3176760,108.74,4781940,84.82,2325556,112.47,2806200,143.08,8410379,99.377,16.24,1890.45,77.7797,3255.74,2905.1892
10/1/2019,8383.5,21681424235,179.757162,8531793897,25847527150,293.24,89900420,187.27,32665025,139.63,12502406,89.52,3315106,108,7034311,84.78,4668917,112.61,8555112,143.26,16869140,99.128,18.56,1873.1,77.8662,3207.89,#N/A
10/2/2019,8260.1,17832872037,180.6324408,7030264696,20854001123,288.06,124523974,184.05,48931982,141.26,11944623,87.84,3566985,107.4,5958886,84.87,2613032,113,3909055,143.61,12896884,99.019,20.56,1843.12,77.5202,3118.57,#N/A
10/3/2019,8161,17676173879,180.5789306,7011073716,20855089799,290.42,85906799,186.07,39612315,141.9,12407863,87.44,3676879,107.34,12980044,85.05,2441581,113.59,6128950,144.92,13526957,98.864,19.12,1857.41,77.7387,3122.33,#N/A
10/4/2019,8174,17383555314,176.8585256,6571609558,19572961483,294.35,66700681,188.81,32752668,141.9,9689966,88.32,3501457,107.69,5431482,85.04,1760774,113.81,4707644,145.99,11936986,98.808,17.04,1881.16,77.9329,3144.13,#N/A
10/7/2019,8213.76,16860212059,170.4471063,6183872973,19605737576,293.08,60656561,188.24,21404580,140.69,6162696,88.32,2515126,107.64,5364137,84.95,1611695,113.43,3193609,144.78,11751551,98.967,17.86,1875.16,77.7125,3170.53,#N/A
10/8/2019,8155,21702135919,180.1442476,8651483187,25559983805,288.53,101575470,185.42,33201939,141.92,10485490,87.12,3059398,107.21,8552207,85,2153282,113.67,4305746,145.17,14540249,99.133,20.28,1848.35,77.8811,3139.37,2913.5704
10/9/2019,8587.12,19349468269,180.7897933,7965287587,23361854579,291.27,65707329,187.23,20829012,142.05,7052811,87.92,2999426,107.42,4931694,84.95,1472532,113.38,3337579,144.35,8933140,99.118,18.64,1864.39,77.9236,3154.18,2924.8566
10/10/2019,8578.98,21622617283,193.3399378,9901588881,27325803073,293.24,57255974,188.68,26693780,140.81,9331584,89.52,2662383,107.69,5534420,84.85,3566867,112.67,3924427,142.2,15057081,98.701,17.57,1876.13,77.9441,3171.08,2947.7106
10/11/2019,8336.42,21307956537,191.0410866,8489850464,24995849750,296.28,101228577,191.11,41428907,140.03,11425535,91.36,4610518,108.08,7431456,84.77,2933815,111.9,8685279,140.44,28513340,98.301,15.58,1893.58,78.8301,3229.43,2973.6558
10/14/2019,8335.84,17006193532,181.2872473,7218077682,19731508335,295.95,40546668,191.09,15372774,140.59,4009169,89.44,2974474,108.2,2788235,84.78,1336666,112.21,1932167,141.46,5937726,98.454,14.57,1895.66,78.5847,3212.85,3007.8834
10/15/2019,8167.6,17384052861,186.6160675,6948746949,20481025331,298.88,47832356,193.52,23735826,139.61,9131732,88.48,3116882,108.38,9449391,84.76,2469983,111.67,6639548,139.75,12663622,98.288,13.54,1911.33,78.4063,3237.4,2991.0459
10/16/2019,7990.28,17879549109,180.7456308,7255387196,21493954352,298.4,50563596,193.04,20689207,140.41,10363893,89.12,2560411,108.35,4075720,84.8,1840704,111.89,2755766,139.92,8645282,98.002,13.68,1910.56,78.3348,3232.84,2978.7124
10/17/2019,8044,18700096465,175.0540694,7574783774,22778736976,299.28,46784885,193.55,19161821,140.61,6224288,90.24,2209638,108.46,3603195,84.8,1641211,111.85,3191143,139.58,6558397,97.607,13.79,1916.03,78.5809,3226.23,2977.3342
10/18/2019,7972.9,17154383747,177.4769186,6589528029,21017194197,297.97,64338028,191.69,27719069,140.46,6416213,89.76,2495215,108.47,2555600,84.83,1901614,111.95,2406526,139.58,6456407,97.282,14.25,1913.98,78.6672,3216.53,2938.1413
10/21/2019,8200.82,18477598770,175.2121086,7186266522,21726972960,299.99,39460901,193.39,15868946,139.79,8314307,89.68,2206604,108.53,3346101,84.79,985532,111.54,1735260,138.53,8189288,97.328,14,1921.95,78.2463,3233.05,2939.6179
10/22/2019,8122,17608633116,174.3544961,6738537535,20519706077,299.01,49126038,191.85,22988988,140.2,3885045,90.72,2782349,108.56,3766359,84.82,1192305,111.8,3334545,139.34,6690041,97.526,14.46,1919.39,78.4737,3243.46,2954.3799
10/23/2019,7490,19789278104,171.4265472,6863039382,22592600144,299.88,34991829,192.22,15198327,140.53,4160001,93.2,3237419,108.66,3213621,84.81,1578624,111.84,3305797,139.48,5999896,97.491,14.01,1922.83,79.0092,3252.3,2941.6188
10/24/2019,7453.03,23372887463,161.5840436,8423014823,27816653007,300.37,35857459,194.09,19264220,141.53,6275566,93.84,2023331,108.75,7014036,84.81,1229111,111.82,2654666,139.2,6830080,97.631,13.71,1925.63,79.3472,3282.94,2940.9215
10/25/2019,8568.25,18827850067,160.6783914,7385746458,21576189844,301.6,45205412,195.64,21507115,141.86,6011459,94.64,2064117,108.86,5458942,84.76,982862,111.58,2387370,138.52,5669966,97.831,12.65,1929.89,79.4979,3285.58,2954.9327
10/28/2019,9433.64,38396780064,183.5808998,11927463513,43087750578,303.3,42146965,197.57,18842303,140.64,5442028,93.2,2371637,108.94,3208487,84.73,2045014,111.16,5838011,137.26,11402050,97.764,13.11,1933.44,79.4811,3282.77,2980.0498
10/29/2019,9444.51,36102429175,181.8617999,10802432065,40864168913,303.21,44284921,196.04,18569675,140.25,3835427,92.64,2198251,108.7,3104680,84.75,1768728,111.26,2200186,137.35,5296576,97.69,13.2,1933.05,79.6003,3280.63,2954.176
10/30/2019,9201.9,32395177165,190.5059609,10858105799,39273058912,304.14,49643928,196.99,21764311,141.02,6992869,91.76,2995103,108.56,5273913,84.8,1622520,111.8,5452549,139.36,10914151,97.646,12.33,1936.04,79.5986,3289.17,2939.3209
10/31/2019,9190.79,30846909824,183.1337515,10475563029,36077163963,303.33,69053791,197.08,26801803,142.43,7050926,90.4,2764130,108.19,11112415,84.95,2719252,112.51,5594462,141.24,15835800,97.352,13.22,1934.55,79.2367,3267.22,2929.0561
11/1/2019,9206.33,30452200168,182.7557012,10677408738,35532580746,306.14,71141515,198.87,22131875,142.56,8089975,93.52,3279477,108.24,6940627,84.76,3436219,112.13,8159807,140.56,11425486,97.239,12.3,1938.94,80.2596,3284.15,2958.1992
11/4/2019,9460.1,24204135433,181.82444,15978664590,35606245350,307.37,60606916,200.1,19015855,142.15,4740282,94.48,3043047,108.41,5505817,84.7,2540441,111.56,4147334,138.71,11134604,97.505,12.83,1940.47,80.6335,3315.36,2975.4919
11/5/2019,9345,30915689706,185.7643309,10711288572,36846094171,307.03,42933219,200.21,15048864,139.85,11782250,95.44,2096385,108.32,7222246,84.64,2078543,110.96,7068841,137.15,13496331,97.983,13.1,1940.8,80.7201,3321.65,2991.5622
11/6/2019,9304.75,30247351916,189.1657552,10976995833,35016718661,307.1,46487108,199.76,19725486,140.45,6416469,94.48,4253383,108.15,4654811,84.69,1237093,111.28,4129788,137.98,9353012,97.952,12.62,1941.73,80.1525,3335.04,2978.5955
11/7/2019,9215.6,28787468130,191.3004005,10229062756,32499542400,308.18,54272274,200.43,17832355,138.27,15214223,95.04,3258344,108.13,6456421,84.59,2284942,110.39,5890165,135.48,19214106,98.143,12.73,1942.27,80.0187,3339.76,2978.7144
11/8/2019,8868,27099310470,186.816532,8952840250,32029646985,308.94,49068797,201.23,15272516,137.39,10378201,95.92,3008853,108.2,2709113,84.6,2300498,110.24,3042004,134.91,10227217,98.353,12.07,1942.85,79.9057,3337.29,2964.1849
